ID,Year_Birth,Age,Age_Range,Education,Marital_Status,Income,Kidhome,Teenhome,FamilyMember,Dt_Customer,Recency_x,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,WinesExpense,FruitsExpense,MeatExpense,FishExpense,SweetExpense,GoldExpense,TotalSpent,PurchasedItemTotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,FreqPurchased,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,PromoReceived,Response,PromoAcceptedCat,IncomeCategory,Recency_y,Frequency,Monetary,RFM Segment,RFM Score,RFM Level
304,1981,33,Millennials,Master,Single,22944.0,1,0,2,2013-12-23,67,19,3,19,4,5,26,608,12,95,34.0,11.35,260,1020.35,76,3,3,0,3,7,9,0,0,0,0,0,0,0,0,Never accepted promos,Lower,67,9,1020.35,222,6,Need Attention
3665,1977,37,Millennials,Master,Cohabitation,25315.0,1,0,3,2013-11-07,46,1,9,8,11,3,22,32,36,40,93.5,6.8100000000000005,220,428.31,54,3,3,0,3,8,9,0,0,0,0,0,0,0,0,Never accepted promos,Lower,46,9,428.31,321,6,Need Attention
10591,1969,45,Gen X,Bachelor,Divorced,43638.0,0,1,2,2012-08-06,37,63,10,83,7,19,19,2016,40,415,59.5,43.13,190,2763.63,201,2,4,1,4,7,11,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,37,11,2763.63,332,8,Promising Customer
5036,1984,30,Millennials,Doctoral,Single,42710.0,1,0,2,2012-11-28,38,252,3,42,4,3,102,8064,12,210,34.0,6.8100000000000005,1020,9346.81,406,2,4,5,3,6,14,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,38,14,9346.81,333,9,Loyal Customer
5547,1982,32,Millennials,Doctoral,Married,84169.0,0,0,2,2013-08-07,9,1478,19,403,0,19,0,47296,76,2015,0.0,43.13,0,49430.13,1919,1,7,6,6,3,20,0,1,1,0,0,0,3,1,Accepted promos,Upper,9,20,49430.13,434,11,Champions Customer
7822,1976,38,Millennials,Bachelor,Cohabitation,54058.0,0,1,3,2013-06-04,56,198,18,252,32,108,54,6336,72,1260,272.0,245.16,540,8725.16,662,2,4,6,8,3,20,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,56,20,8725.16,233,8,Promising Customer
8541,1990,24,Gen Z,Master,Married,24683.0,1,0,3,2014-03-08,98,8,4,10,6,7,6,256,16,50,51.0,15.89,60,448.89,41,2,2,0,4,5,8,0,0,0,0,0,0,0,0,Never accepted promos,Lower,98,8,448.89,121,4,Need Attention
10955,1964,50,Gen X,Bachelor,Divorced,85620.0,0,0,1,2014-01-07,68,416,46,925,60,107,46,13312,184,4625,510.0,242.89000000000001,460,19333.89,1600,1,3,6,4,1,14,0,0,0,0,0,0,1,1,Accepted promos,Upper,68,14,19333.89,234,9,Loyal Customer
4368,1980,34,Millennials,Bachelor,Married,47850.0,1,0,3,2013-12-03,72,42,7,43,20,12,10,1344,28,215,170.0,27.240000000000002,100,1884.24,134,1,3,0,4,6,8,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,72,8,1884.24,222,6,Need Attention
9671,1968,46,Gen X,Bachelor,Married,19514.0,1,1,4,2014-01-26,47,14,3,21,2,1,28,448,12,105,17.0,2.27,280,864.27,69,4,3,1,2,8,10,1,0,0,0,0,0,2,1,Accepted promos,Lower,47,10,864.27,321,6,Need Attention
2256,1973,41,Millennials,Master,Married,27159.0,1,1,4,2014-03-29,33,17,0,3,0,0,1,544,0,15,0.0,0.0,10,569.0,21,2,1,0,3,6,6,0,0,0,0,0,0,0,0,Never accepted promos,Lower,33,6,569.0,321,6,Need Attention
4279,1963,51,Gen X,Master,Single,39548.0,1,1,3,2014-03-31,87,15,4,10,3,4,18,480,16,50,25.5,9.08,180,760.58,54,2,1,1,3,3,7,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,87,7,760.58,121,4,Need Attention
5371,1989,25,Gen Z,Bachelor,Single,21474.0,1,0,2,2014-04-08,0,6,16,24,11,0,34,192,64,120,93.5,0.0,340,809.5,91,2,3,1,2,7,8,1,0,0,0,0,0,2,1,Accepted promos,Lower,0,8,809.5,421,7,Promising Customer
9240,1971,43,Millennials,Doctoral,Single,60504.0,0,1,2,2014-02-07,73,458,0,24,6,4,34,14656,0,120,51.0,9.08,340,15176.08,526,2,6,2,8,6,18,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,73,18,15176.08,233,8,Promising Customer
9460,1963,51,Gen X,Bachelor,Married,22419.0,0,0,2,2013-04-18,74,30,3,47,19,21,42,960,12,235,161.5,47.67,420,1836.17,162,1,3,2,2,8,8,0,0,0,0,0,0,0,0,Never accepted promos,Lower,74,8,1836.17,222,6,Need Attention
9504,1949,65,Baby Boomers,Master,Married,81698.0,0,0,2,2013-11-06,4,179,28,520,111,123,47,5728,112,2600,943.5,279.21,470,10132.71,1008,1,3,8,13,1,25,0,0,0,0,0,0,1,1,Accepted promos,Upper,4,25,10132.71,403,7,Promising Customer
8692,1952,62,Baby Boomers,Bachelor,Cohabitation,43462.0,1,1,4,2012-09-12,50,90,17,97,15,6,15,2880,68,485,127.5,13.620000000000001,150,3724.12,240,6,4,1,5,8,16,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,50,16,3724.12,232,7,Promising Customer
448,1978,36,Millennials,Doctoral,Single,54880.0,1,0,2,2013-03-01,57,308,85,137,102,45,118,9856,340,685,867.0,102.15,1180,13030.15,795,2,6,2,11,5,21,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,57,21,13030.15,203,5,Need Attention
8314,1982,32,Millennials,Bachelor,Married,79908.0,0,0,2,2013-04-05,30,557,129,761,29,185,111,17824,516,3805,246.5,419.95,1110,23921.45,1772,1,5,6,7,2,19,0,0,1,0,0,0,1,0,Accepted promos,Upper,30,19,23921.45,334,10,Loyal Customer
8420,1970,44,Gen X,Master,Married,15315.0,0,0,2,2013-08-03,27,7,4,13,15,8,17,224,16,65,127.5,18.16,170,620.6600000000001,64,2,2,0,4,5,8,0,0,0,0,0,0,0,0,Never accepted promos,Lower,27,8,620.6600000000001,321,6,Need Attention
3174,1959,55,Gen X,Bachelor,Cohabitation,87771.0,0,1,3,2013-05-22,61,1492,38,287,50,57,33,47744,152,1435,425.0,129.39000000000001,330,50215.39,1957,1,5,10,4,6,20,0,1,1,1,1,0,5,1,Accepted promos,Upper,61,20,50215.39,234,9,Loyal Customer
7685,1978,36,Millennials,Bachelor,Married,33039.0,1,0,3,2013-09-09,4,30,8,12,8,8,12,960,32,60,68.0,18.16,120,1258.16,78,1,2,0,4,5,7,0,0,0,0,0,0,0,0,Never accepted promos,Lower,4,7,1258.16,422,8,Promising Customer
3179,1980,34,Millennials,Bachelor,Single,81741.0,0,0,1,2013-06-16,75,249,153,940,58,134,38,7968,612,4700,493.0,304.18,380,14457.18,1572,0,6,6,7,2,19,0,0,0,0,0,0,0,0,Never accepted promos,Upper,75,19,14457.18,133,7,Promising Customer
9780,1971,43,Millennials,Master,Cohabitation,71499.0,0,1,3,2013-06-25,12,465,25,132,136,0,37,14880,100,660,1156.0,0.0,370,17166.0,795,2,8,3,13,4,26,0,0,0,0,0,0,0,0,Never accepted promos,Upper,12,26,17166.0,403,7,Promising Customer
10681,1970,44,Gen X,Master,Married,62466.0,0,1,3,2014-01-15,13,129,129,259,168,121,83,4128,516,1295,1428.0,274.67,830,8471.67,889,5,6,3,12,4,26,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,13,26,8471.67,403,7,Promising Customer
10232,1963,51,Gen X,Doctoral,Divorced,48799.0,0,1,2,2013-11-05,9,174,18,81,28,6,24,5568,72,405,238.0,13.620000000000001,240,6536.62,331,3,3,2,7,3,15,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,9,15,6536.62,432,9,Loyal Customer
4184,1950,64,Baby Boomers,Doctoral,Cohabitation,52157.0,0,1,3,2014-06-07,48,189,2,29,3,2,40,6048,8,145,25.5,4.54,400,6631.04,265,2,3,2,5,4,12,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,48,12,6631.04,332,8,Promising Customer
9120,1962,52,Gen X,Bachelor,Single,66565.0,0,1,2,2012-12-05,80,747,10,161,65,40,42,23904,40,805,552.5,90.8,420,25812.3,1065,4,4,2,9,8,19,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,80,19,25812.3,134,8,Promising Customer
891,1951,63,Baby Boomers,Master,Cohabitation,29298.0,1,1,4,2013-09-07,60,6,0,2,2,0,1,192,0,10,17.0,0.0,10,229.0,11,1,1,0,2,5,4,0,0,0,0,0,0,0,0,Never accepted promos,Lower,60,4,229.0,211,4,Need Attention
10381,1979,35,Millennials,Bachelor,Single,47691.0,0,1,2,2013-07-05,43,14,0,3,0,0,4,448,0,15,0.0,0.0,40,503.0,21,1,1,0,2,6,4,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,43,4,503.0,311,5,Need Attention
3525,1970,44,Gen X,Bachelor,Cohabitation,38200.0,1,1,4,2012-12-07,19,12,0,4,0,0,1,384,0,20,0.0,0.0,10,414.0,17,1,1,0,2,7,4,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,19,4,414.0,411,6,Need Attention
6818,1974,40,Millennials,Bachelor,Married,44989.0,0,1,3,2012-09-12,26,98,0,106,49,10,106,3136,0,530,416.5,22.7,1060,5165.2,369,5,5,1,5,6,16,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,26,16,5165.2,332,8,Promising Customer
3526,1968,46,Gen X,Doctoral,Married,38443.0,1,1,4,2014-01-27,58,32,0,5,0,0,1,1024,0,25,0.0,0.0,10,1059.0,38,2,1,0,3,7,6,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,58,6,1059.0,222,6,Need Attention
8181,1978,36,Millennials,Master,Single,38593.0,1,0,2,2013-09-13,42,51,12,49,17,24,24,1632,48,245,144.5,54.480000000000004,240,2363.98,177,3,4,1,3,8,11,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,42,11,2363.98,332,8,Promising Customer
1029,1970,44,Gen X,Doctoral,Cohabitation,64413.0,0,1,3,2013-08-01,27,200,5,44,0,10,20,6400,20,220,0.0,22.7,200,6862.7,279,1,5,1,5,5,12,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,27,12,6862.7,332,8,Promising Customer
7369,1981,33,Millennials,Master,Married,36959.0,1,0,3,2013-10-02,56,25,6,25,6,0,0,800,24,125,51.0,0.0,0,1000.0,62,2,2,0,3,8,7,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,56,7,1000.0,221,5,Need Attention
2574,1977,37,Millennials,Doctoral,Married,61996.0,0,1,3,2013-01-31,27,1050,12,144,0,0,24,33600,48,720,0.0,0.0,240,34608.0,1230,3,6,4,8,5,21,0,1,0,1,1,0,4,1,Accepted promos,Upper-Middle,27,21,34608.0,304,7,Promising Customer
8159,1968,46,Gen X,Bachelor,Married,51287.0,1,1,4,2014-04-01,10,117,0,22,13,0,30,3744,0,110,110.5,0.0,300,4264.5,182,3,4,1,3,7,11,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,10,11,4264.5,432,9,Loyal Customer
1160,1970,44,Gen X,Bachelor,Married,13260.0,1,1,4,2013-08-23,48,9,4,17,10,2,7,288,16,85,85.0,4.54,70,548.54,49,4,3,0,3,8,10,0,0,0,0,0,0,0,0,Never accepted promos,Lower,48,10,548.54,321,6,Need Attention
10242,1966,48,Gen X,Doctoral,Cohabitation,47472.0,1,1,4,2013-09-16,39,56,0,11,0,0,8,1792,0,55,0.0,0.0,80,1927.0,75,2,2,0,4,5,8,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,39,8,1927.0,322,7,Promising Customer
5253,1956,58,Gen X,Master,Cohabitation,54603.0,1,1,4,2013-07-09,85,145,13,46,17,2,4,4640,52,230,144.5,4.54,40,5111.04,227,6,4,2,4,7,16,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,85,16,5111.04,132,6,Need Attention
5966,1974,40,Millennials,Doctoral,Married,45207.0,1,1,4,2012-11-10,64,203,0,10,0,0,2,6496,0,50,0.0,0.0,20,6566.0,215,5,3,1,6,6,15,0,1,0,0,0,0,1,0,Accepted promos,Lower-Middle,64,15,6566.0,232,7,Promising Customer
5314,1951,63,Baby Boomers,Bachelor,Cohabitation,40689.0,0,1,3,2013-03-18,69,270,3,27,39,6,99,8640,12,135,331.5,13.620000000000001,990,10122.12,444,7,7,1,5,8,20,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,69,20,10122.12,233,8,Promising Customer
5081,1967,47,Gen X,Master,Cohabitation,47821.0,1,1,4,2013-10-20,54,9,0,16,6,6,10,288,0,80,51.0,13.620000000000001,100,532.62,47,1,1,0,3,8,5,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,54,5,532.62,211,4,Need Attention
5123,1951,63,Baby Boomers,Master,Married,27450.0,0,0,2,2013-04-15,57,37,12,23,8,11,52,1184,48,115,68.0,24.97,520,1959.97,143,1,2,1,3,7,7,0,0,0,0,0,0,0,0,Never accepted promos,Lower,57,7,1959.97,222,6,Need Attention
5756,1983,31,Millennials,Bachelor,Cohabitation,39453.0,1,0,3,2014-04-03,64,46,0,7,0,0,2,1472,0,35,0.0,0.0,20,1527.0,55,2,2,0,3,6,7,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,64,7,1527.0,222,6,Need Attention
8036,1971,43,Millennials,Master,Cohabitation,26850.0,1,1,4,2014-04-18,10,31,1,13,7,2,9,992,4,65,59.5,4.54,90,1215.04,63,4,2,1,4,4,11,0,0,0,0,0,0,0,0,Never accepted promos,Lower,10,11,1215.04,432,9,Loyal Customer
9058,1955,59,Gen X,Bachelor,Divorced,79800.0,0,0,1,2012-09-23,65,1060,21,530,32,0,224,33920,84,2650,272.0,0.0,2240,39166.0,1867,1,5,11,5,3,22,1,0,1,1,0,0,4,1,Accepted promos,Upper,65,22,39166.0,204,6,Need Attention
5057,1961,53,Gen X,Master,Married,61794.0,0,1,3,2013-09-14,74,264,47,188,54,47,11,8448,188,940,459.0,106.69,110,10251.69,611,2,4,4,10,2,20,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,74,20,10251.69,233,8,Promising Customer
254,1955,59,Gen X,Bachelor,Cohabitation,53863.0,0,1,3,2014-05-17,4,399,4,30,6,4,30,12768,16,150,51.0,9.08,300,13294.08,473,3,7,1,7,7,18,0,1,0,0,0,0,1,0,Accepted promos,Upper-Middle,4,18,13294.08,433,10,Loyal Customer
4179,1959,55,Gen X,Bachelor,Cohabitation,24221.0,0,0,2,2013-08-20,94,8,9,9,2,5,22,256,36,45,17.0,11.35,220,585.35,55,1,1,1,3,4,6,0,0,0,0,0,0,0,0,Never accepted promos,Lower,94,6,585.35,121,4,Need Attention
3710,1984,30,Millennials,Doctoral,Single,39684.0,1,0,2,2012-10-12,41,19,0,35,6,4,17,608,0,175,51.0,9.08,170,1013.08,81,2,2,1,2,7,7,0,0,0,0,0,1,1,1,Accepted promos,Lower-Middle,41,7,1013.08,321,6,Need Attention
7627,1975,39,Millennials,Master,Married,92163.0,0,0,2,2012-12-12,25,817,183,797,106,163,20,26144,732,3985,901.0,370.01,200,32332.01,2086,0,5,11,5,2,21,0,0,1,1,0,0,3,1,Accepted promos,Upper,25,21,32332.01,304,7,Promising Customer
4501,1965,49,Gen X,Master,Single,69882.0,0,0,1,2013-11-10,94,292,127,635,132,127,165,9344,508,3175,1122.0,288.29,1650,16087.29,1478,1,3,7,9,1,20,0,0,0,0,0,0,0,0,Never accepted promos,Upper,94,20,16087.29,133,7,Promising Customer
6424,1977,37,Millennials,Bachelor,Cohabitation,33178.0,1,0,3,2014-01-30,9,12,6,2,11,2,16,384,24,10,93.5,4.54,160,676.04,49,1,1,0,3,4,5,0,0,0,0,0,0,0,0,Never accepted promos,Lower,9,5,676.04,411,6,Need Attention
3075,1972,42,Millennials,Doctoral,Married,59973.0,0,0,2,2013-09-11,47,130,30,168,20,34,0,4160,120,840,170.0,77.18,0,5367.18,382,1,3,4,7,1,15,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,47,15,5367.18,332,8,Promising Customer
4992,1975,39,Millennials,Master,Cohabitation,17459.0,1,0,3,2013-09-19,12,6,4,16,3,10,30,192,16,80,25.5,22.7,300,636.2,69,3,3,1,2,7,9,0,0,0,0,0,0,1,1,Accepted promos,Lower,12,9,636.2,421,7,Promising Customer
5252,1969,45,Gen X,Bachelor,Divorced,23910.0,1,0,2,2012-10-26,80,16,12,18,7,1,13,512,48,90,59.5,2.27,130,841.77,67,1,2,0,3,7,6,0,0,0,0,0,0,0,0,Never accepted promos,Lower,80,6,841.77,121,4,Need Attention
7444,1969,45,Gen X,Master,Married,42169.0,1,1,4,2013-10-19,20,19,0,9,0,0,2,608,0,45,0.0,0.0,20,673.0,30,2,1,0,3,8,6,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,20,6,673.0,421,7,Promising Customer
6919,1978,36,Millennials,Master,Married,26224.0,1,0,3,2013-06-04,39,4,7,15,13,9,15,128,28,75,110.5,20.43,150,511.93,63,3,2,1,3,6,9,0,0,0,0,0,0,0,0,Never accepted promos,Lower,39,9,511.93,321,6,Need Attention
3537,1981,33,Millennials,Bachelor,Cohabitation,31089.0,1,0,3,2012-08-17,57,31,3,31,2,8,4,992,12,155,17.0,18.16,40,1234.16,79,3,3,0,4,8,10,0,0,0,0,0,0,0,0,Never accepted promos,Lower,57,10,1234.16,222,6,Need Attention
10277,1961,53,Gen X,Bachelor,Single,30081.0,0,1,2,2013-02-21,27,36,0,2,0,0,4,1152,0,10,0.0,0.0,40,1202.0,42,1,1,0,3,7,5,0,0,0,0,0,0,0,0,Never accepted promos,Lower,27,5,1202.0,312,6,Need Attention
2453,1960,54,Gen X,Bachelor,Cohabitation,62807.0,0,1,3,2012-08-31,83,526,28,135,10,21,99,16832,112,675,85.0,47.67,990,18741.67,819,3,5,3,12,5,23,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,83,23,18741.67,103,4,Need Attention
7972,1955,59,Gen X,Bachelor,Single,72906.0,0,0,1,2013-09-17,79,400,32,519,71,75,54,12800,128,2595,603.5,170.25,540,16836.75,1151,1,3,4,9,1,17,0,0,0,0,0,0,0,0,Never accepted promos,Upper,79,17,16836.75,133,7,Promising Customer
895,1948,66,Baby Boomers,Doctoral,Married,61467.0,0,2,4,2012-12-09,69,410,16,114,0,5,49,13120,64,570,0.0,11.35,490,14255.35,594,3,5,2,10,5,20,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,69,20,14255.35,233,8,Promising Customer
1177,1966,48,Gen X,Master,Cohabitation,49618.0,1,1,4,2013-01-26,77,80,3,26,4,2,14,2560,12,130,34.0,4.54,140,2880.54,129,4,3,1,3,7,11,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,77,11,2880.54,132,6,Need Attention
7141,1986,28,Millennials,Master,Single,21888.0,1,0,2,2012-12-29,15,88,10,46,2,3,64,2816,40,230,17.0,6.8100000000000005,640,3749.81,213,4,5,1,2,10,12,0,0,0,0,0,0,1,1,Accepted promos,Lower,15,12,3749.81,432,9,Loyal Customer
7232,1973,41,Millennials,Bachelor,Divorced,42429.0,0,1,2,2014-02-11,99,55,0,6,2,0,4,1760,0,30,17.0,0.0,40,1847.0,67,2,1,1,3,5,7,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,99,7,1847.0,122,5,Need Attention
8477,1956,58,Gen X,Bachelor,Divorced,26150.0,2,1,4,2013-03-11,61,5,1,13,3,5,1,160,4,65,25.5,11.35,10,275.85,28,1,1,0,3,7,5,0,0,0,0,0,0,0,0,Never accepted promos,Lower,61,5,275.85,211,4,Need Attention
2457,1975,39,Millennials,Non-degree,Married,30801.0,0,1,3,2012-10-26,23,8,4,5,15,2,11,256,16,25,127.5,4.54,110,539.04,45,2,1,0,3,7,6,0,0,0,0,0,0,0,0,Never accepted promos,Lower,23,6,539.04,421,7,Promising Customer
988,1965,49,Gen X,Bachelor,Married,81168.0,0,0,2,2014-05-07,84,410,0,592,147,22,22,13120,0,2960,1249.5,49.94,220,17599.44,1193,1,6,4,7,3,18,0,0,0,1,0,0,1,0,Accepted promos,Upper,84,18,17599.44,133,7,Promising Customer
7930,1969,45,Gen X,Master,Single,26877.0,0,0,1,2013-08-19,74,101,13,76,20,18,40,3232,52,380,170.0,40.86,400,4274.860000000001,268,2,3,1,6,6,12,0,0,0,0,0,0,0,0,Never accepted promos,Lower,74,12,4274.860000000001,232,7,Promising Customer
4587,1944,70,Baby Boomers,Master,Divorced,45006.0,0,0,1,2013-07-18,90,162,25,53,16,0,10,5184,100,265,136.0,0.0,100,5785.0,266,1,3,1,7,3,12,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,90,12,5785.0,132,6,Need Attention
6682,1973,41,Millennials,Non-degree,Married,18978.0,1,0,3,2012-12-11,41,2,8,1,4,7,15,64,32,5,34.0,15.89,150,300.89,37,1,1,0,3,8,5,0,0,0,0,0,0,0,0,Never accepted promos,Lower,41,5,300.89,311,5,Need Attention
6222,1967,47,Gen X,Bachelor,Married,22574.0,2,1,5,2013-10-28,28,25,0,8,2,0,2,800,0,40,17.0,0.0,20,877.0,37,2,2,0,3,7,7,0,0,0,0,0,0,0,0,Never accepted promos,Lower,28,7,877.0,321,6,Need Attention
10299,1969,45,Gen X,Doctoral,Single,48240.0,0,0,1,2012-11-09,73,389,91,248,64,49,41,12448,364,1240,544.0,111.23,410,15117.23,882,3,6,3,13,5,25,0,0,0,0,0,0,1,1,Accepted promos,Lower-Middle,73,25,15117.23,203,5,Need Attention
3083,1974,40,Millennials,Bachelor,Married,45837.0,1,1,4,2013-07-26,88,215,13,87,17,17,24,6880,52,435,144.5,38.59,240,7790.09,373,5,6,2,5,7,18,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,88,18,7790.09,133,7,Promising Customer
8953,1965,49,Gen X,Master,Single,35791.0,2,1,4,2013-05-06,94,27,0,5,0,0,3,864,0,25,0.0,0.0,30,919.0,35,2,1,0,3,8,6,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,94,6,919.0,121,4,Need Attention
1503,1976,38,Millennials,Doctoral,Cohabitation,162397.0,1,1,4,2013-06-03,31,85,1,16,2,1,2,2720,4,80,17.0,2.27,20,2843.27,107,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Never accepted promos,Upper,31,1,2843.27,312,6,Need Attention
8650,1978,36,Millennials,Bachelor,Divorced,54162.0,1,1,3,2013-03-18,31,5,6,10,6,5,10,160,24,50,51.0,11.35,100,396.35,42,1,1,0,3,4,5,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,31,5,396.35,311,5,Need Attention
10862,1960,54,Gen X,Master,Married,30522.0,0,1,3,2012-08-17,6,179,8,83,19,11,26,5728,32,415,161.5,24.97,260,6621.47,326,5,1,2,9,2,17,0,0,0,0,0,0,0,0,Never accepted promos,Lower,6,17,6621.47,432,9,Loyal Customer
2782,1961,53,Gen X,Doctoral,Married,54456.0,0,1,3,2013-07-11,23,352,0,27,10,0,15,11264,0,135,85.0,0.0,150,11634.0,404,3,6,1,7,6,17,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,23,17,11634.0,433,10,Loyal Customer
6941,1971,43,Millennials,Bachelor,Single,31632.0,0,0,1,2013-07-14,92,17,8,12,11,15,32,544,32,60,93.5,34.05,320,1083.55,95,1,2,1,2,7,6,0,0,0,0,0,0,0,0,Never accepted promos,Lower,92,6,1083.55,122,5,Need Attention
10972,1949,65,Baby Boomers,Bachelor,Divorced,72298.0,0,0,1,2014-03-10,52,625,35,169,58,17,35,20000,140,845,493.0,38.59,350,21866.59,939,1,4,3,6,1,14,0,1,1,0,0,0,2,0,Accepted promos,Upper,52,14,21866.59,234,9,Loyal Customer
10708,1978,36,Millennials,Master,Single,36975.0,1,0,2,2013-12-28,50,10,6,11,0,4,2,320,24,55,0.0,9.08,20,428.08,33,1,1,0,3,7,5,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,50,5,428.08,211,4,Need Attention
6583,1955,59,Gen X,Master,Married,72635.0,0,0,2,2013-06-03,54,390,22,323,104,35,107,12480,88,1615,884.0,79.45,1070,16216.45,981,1,6,8,6,3,21,0,0,0,1,0,0,1,0,Accepted promos,Upper,54,21,16216.45,203,5,Need Attention
3641,1976,38,Millennials,Bachelor,Married,13624.0,1,0,3,2013-01-20,93,10,2,15,2,1,6,320,8,75,17.0,2.27,60,482.27,36,2,2,0,3,6,7,0,0,0,0,0,0,0,0,Never accepted promos,Lower,93,7,482.27,121,4,Need Attention
10156,1975,39,Millennials,Bachelor,Single,84196.0,0,1,2,2013-06-03,56,215,63,507,231,31,190,6880,252,2535,1963.5,70.37,1900,13600.87,1237,1,8,4,7,3,20,0,0,0,0,0,0,0,0,Never accepted promos,Upper,56,20,13600.87,233,8,Promising Customer
4299,1960,54,Gen X,Bachelor,Cohabitation,70971.0,0,1,3,2012-09-21,28,1001,17,572,93,125,17,32032,68,2860,790.5,283.75,170,36204.25,1825,7,11,11,5,7,34,0,0,0,0,0,0,1,1,Accepted promos,Upper,28,34,36204.25,304,7,Promising Customer
3469,1977,37,Millennials,Doctoral,Divorced,34487.0,1,1,3,2012-09-06,94,19,18,33,24,1,8,608,72,165,204.0,2.27,80,1131.27,103,3,3,0,3,9,9,0,0,0,0,0,0,0,0,Never accepted promos,Lower,94,9,1131.27,122,5,Need Attention
5063,1977,37,Millennials,Bachelor,Single,28769.0,1,0,2,2012-12-18,76,41,5,129,10,3,3,1312,20,645,85.0,6.8100000000000005,30,2098.81,191,3,4,1,4,9,12,0,0,0,0,0,0,0,0,Never accepted promos,Lower,76,12,2098.81,132,6,Need Attention
10727,1970,44,Gen X,Doctoral,Married,69084.0,1,0,3,2013-11-19,43,1181,107,199,39,30,30,37792,428,995,331.5,68.1,300,39914.6,1586,2,7,3,13,8,25,0,0,0,0,0,0,0,0,Never accepted promos,Upper,43,25,39914.6,304,7,Promising Customer
9624,1958,56,Gen X,Doctoral,Cohabitation,65488.0,0,0,2,2014-06-13,46,603,45,207,36,18,54,19296,180,1035,306.0,40.86,540,21397.86,963,1,3,4,6,1,14,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,46,14,21397.86,334,10,Loyal Customer
5156,1970,44,Gen X,Master,Married,62466.0,0,1,3,2014-01-15,13,129,129,259,168,121,83,4128,516,1295,1428.0,274.67,830,8471.67,889,5,6,3,12,4,26,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,13,26,8471.67,403,7,Promising Customer
4376,1960,54,Gen X,Master,Single,32218.0,0,0,1,2014-02-15,27,10,24,15,13,1,30,320,96,75,110.5,2.27,300,903.77,93,1,2,1,3,7,7,1,0,0,0,0,0,2,1,Accepted promos,Lower,27,7,903.77,321,6,Need Attention
8923,1973,41,Millennials,Bachelor,Single,83917.0,0,0,1,2013-04-18,12,514,22,732,42,198,79,16448,88,3660,357.0,449.46,790,21792.46,1587,1,6,7,7,3,21,0,0,0,0,0,0,1,1,Accepted promos,Upper,12,21,21792.46,404,8,Promising Customer
8461,1962,52,Gen X,Bachelor,Divorced,46102.0,2,1,4,2014-03-10,3,14,0,1,0,0,1,448,0,5,0.0,0.0,10,463.0,16,1,1,0,2,7,4,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,3,4,463.0,411,6,Need Attention
